id,imps
16352,150
16353,150
16350,150
16351,150
16358,30
16359,100
11036,150
11037,7
40067,150
11034,150
40066,150
21246,150
21247,150
21244,150
11035,150
21242,30
21243,150
21240,150
21241,150
63411,30
11032,150
63413,60
63412,150
63415,150
63414,150
21248,150
11033,150
11030,150
11031,150
09118,150
09119,100
81017,150
81016,150
81011,30
81010,150
81013,150
81012,150
09110,100
09111,150
09113,150
09114,100
09115,150
09116,30
09117,150
08249,150
08248,150
08243,150
08242,150
08240,150
08247,60
08246,150
08245,150
08244,150
68038,30
68039,150
68036,30
68037,100
68034,60
68035,60
68032,30
68033,150
68030,30
68031,60
49103,150
49102,150
49101,100
79350,150
49100,60
49107,60
49106,150
49105,100
46336,150
58310,150
58311,150
58312,150
58313,150
79294,60
79295,100
79297,150
79290,150
79292,30
79293,60
79298,100
79299,150
07220,150
07221,30
07222,150
07223,150
07224,150
07225,60
07226,150
07227,60
07228,60
07229,7
66133,60
66132,150
66134,30
66137,150
66136,150
31171,30
31170,150
31173,30
31172,150
31175,30
31174,150
31177,150
31176,150
31179,150
31178,150
81084,60
81085,150
81082,150
81083,150
81080,150
81081,150
50048,100
50049,150
50044,150
50045,30
50046,150
50040,150
50041,60
50042,150
50043,150
55278,150
55279,150
22-27,150
55274,150
55275,150
55276,30
55270,150
55271,150
55272,150
22283,150
22282,150
22281,100
22280,7
22287,60
22286,30
22285,150
22284,150
22-22,150
22289,150
22288,150
51051,100
22-20,150
35326,150
97420,30
73330,150
14492,30
14494,60
70028,150
70029,30
70020,7
70021,30
70022,150
70023,150
70024,60
64074,150
70026,60
70027,150
76497,30
64075,150
85279,30
85278,100
76496,150
85274,150
85277,150
85276,60
85271,150
76495,60
85273,60
85272,60
38030,30
76493,60
76492,150
76491,100
76490,60
74305,7
74304,30
74307,60
74306,60
74301,100
74303,30
74302,60
74309,150
74308,7
05172,150
05173,150
05170,150
05171,150
05176,150
05177,150
05174,60
05175,150
05178,150
05179,150
04229,150
04228,150
04224,150
04227,150
04226,150
04220,150
04222,150
02689,150
02688,150
02685,150
02684,150
02687,60
02686,30
02681,150
02680,150
02683,60
02682,150
71379,150
71378,30
71373,150
71372,30
71371,100
71370,60
71377,60
71376,150
71375,150
71374,150
76688,100
76689,100
64485,150
76682,7
76683,150
76680,100
76681,7
76686,100
76684,30
76685,100
89041,150
71081,60
02289,150
71082,150
71085,150
64484,150
71087,150
02288,7
71089,60
71088,100
81226,150
01087,150
01084,60
01085,150
01082,150
01083,150
01080,150
01081,150
01088,30
01089,30
81227,150
60-15,150
60-14,150
60-17,150
60-11,150
60-10,150
60-13,150
60-12,150
60-19,150
60-18,150
14686,150
14687,30
14684,150
14685,30
14682,30
14680,30
14681,150
81224,150
14688,150
02284,150
01338,30
01339,7
01334,100
01335,150
01336,60
01337,60
01330,150
01331,150
01332,150
01333,60
03248,150
03249,150
03242,150
03243,150
03240,150
03241,150
03246,150
03247,150
03244,150
03245,150
14538,60
14539,150
14534,30
14535,60
14536,30
14530,150
14531,150
14532,150
14533,150
76530,100
76531,100
76532,100
76533,7
38158,7
38159,60
76536,30
76537,150
38154,150
38155,150
38156,7
38157,30
38150,30
38151,7
38152,7
38153,30
81223,150
11331,150
43229,150
11333,150
11332,30
11335,150
11334,150
11337,100
11336,150
11339,150
43221,150
43222,150
43223,150
43224,100
43225,150
43226,150
43227,100
19102,150
19103,150
19100,150
19101,150
19106,150
19107,60
19104,150
19105,150
19108,150
19109,100
60308,60
60309,150
60300,60
60301,150
60302,60
60303,100
60304,150
60305,60
60306,150
60307,60
47105,150
47104,150
47107,100
47106,60
47101,7
47100,150
47103,60
47102,60
47109,150
47108,7
55467,150
49264,150
80702,150
80703,150
80700,150
80701,30
80706,150
80707,150
80704,100
80705,150
80708,60
80709,150
46058,150
46059,100
88274,150
88275,150
88272,150
81305,150
88270,150
88271,60
46050,150
46051,30
46052,30
46053,30
46054,150
46055,30
46056,150
46057,30
52219,150
52218,150
52217,150
52216,150
52214,150
52213,150
52212,150
52211,150
95500,100
53168,150
53169,60
53164,150
53165,150
53162,30
53163,150
53160,150
53161,150
21080,150
21081,150
21082,150
21083,150
21084,150
21085,150
21086,7
21087,150
21088,60
21089,150
72216,150
80359,60
80358,100
64151,150
64150,150
64153,150
64152,60
64155,150
64154,150
64157,150
64156,150
64159,150
64158,150
86289,150
86288,150
80357,150
80356,150
58158,150
58159,150
58156,150
58157,150
58154,150
58155,60
58152,150
58153,150
58150,150
58151,150
41043,100
86205,100
54307,150
54306,150
54305,150
54304,7
54303,150
54302,60
54301,150
54300,100
54309,150
54308,150
62210,150
62211,60
62212,60
62213,150
62214,100
62215,30
62216,150
62217,30
62218,60
62219,60
86207,150
07022,100
07023,150
07020,60
07026,150
07027,30
07024,150
07025,150
07028,150
07029,100
86201,150
86200,150
59357,60
59356,30
59354,60
59353,60
59352,60
59351,30
59350,150
78420,60
86203,150
59359,100
59358,60
78423,7
95088,7
35108,30
35109,30
95150,150
35100,150
35101,150
35102,60
35103,150
35104,30
35105,30
35106,150
35107,30
32459,150
32458,150
2B078,150
2B079,150
55479,30
32453,150
32452,150
32451,150
32450,150
32457,100
32456,150
32455,150
32454,150
95157,150
50534,150
33300,150
50536,150
50537,30
24499,150
50531,30
50532,100
50533,150
50538,150
50539,150
33303,60
33304,150
33305,100
68239,100
33306,30
14285,150
65369,150
65368,150
65361,150
65360,150
65363,60
65362,150
65364,100
65367,150
65366,30
76429,30
93014,7
93015,100
93013,7
93010,7
77480,150
09329,30
09328,150
09323,150
09322,150
09321,100
09320,150
09327,150
09326,150
09325,150
09324,150
63419,150
63418,150
33418,30
33419,150
21245,150
33411,60
33412,100
33413,60
33414,7
33415,7
33416,60
33417,100
30149,100
30148,100
30143,150
30142,60
30141,60
30140,150
30147,100
30146,100
30145,30
30144,30
63410,150
37241,150
24002,150
37243,30
37242,60
24007,100
24006,150
37247,100
37246,60
37249,100
37248,60
24009,150
24008,150
63417,60
21249,150
03004,150
03005,150
03006,150
03007,150
67187,60
03001,7
03002,150
03003,150
67189,30
67188,30
03008,150
03009,150
68209,150
68208,30
76330,100
76331,60
76336,100
37157,150
76334,100
76335,100
68201,100
68200,60
68203,30
01229,60
68205,150
68204,150
68207,100
68206,30
67459,100
67458,60
67451,30
67450,30
67453,60
67452,30
67455,30
67454,100
67456,100
81124,150
81015,150
81014,150
79319,150
79318,150
79311,150
79310,150
79313,150
79312,150
79314,150
79316,150
81132,150
69243,30
81130,150
81131,60
81136,150
81137,150
91577,30
91573,30
81134,150
91570,7
55-15,150
55-14,150
55-17,150
55-16,150
55-11,150
55-10,150
55-13,150
55-12,150
81138,60
81139,150
63078,150
39-17,150
39-16,150
39-15,150
39-14,150
39-13,150
39-12,150
2A019,150
39-10,150
2A017,30
2A014,150
2A011,150
92007,7
92004,7
92002,7
92009,7
91482,30
80265,150
33353,150
33352,30
33351,150
33350,60
33357,30
33356,150
33355,60
33354,30
71122,30
71123,150
33359,150
33358,100
71126,100
71127,150
71124,150
71125,100
44162,7
44163,30
44160,30
44161,60
44166,30
02723,150
44164,100
02721,150
44168,150
44169,30
02728,150
02729,60
04079,150
04074,150
04075,150
04076,150
04077,100
04070,30
04072,150
04073,150
76475,30
76474,30
76477,100
76476,150
76471,150
76470,100
76473,150
76472,100
76479,150
76478,150
86133,60
86132,150
86131,150
86130,150
86137,100
86136,150
86135,100
86134,150
86139,150
86138,150
65169,150
65168,150
65163,150
65162,150
65161,150
65160,60
65167,150
65166,150
65165,150
65164,30
76303,30
44083,30
89316,60
89317,150
89314,150
89315,150
89312,150
89313,150
89310,150
89311,100
89318,150
89319,100
49353,30
16149,150
16148,150
16147,150
16146,150
16145,60
16144,150
16143,150
16142,150
16141,150
16140,150
17238,100
17239,150
17236,150
17237,150
17234,150
17235,100
17232,100
52403,150
52400,150
17231,150
60539,30
60538,150
60533,150
60532,150
60531,60
60530,60
60537,30
60536,60
60535,150
60534,150
89367,150
89366,150
46159,100
46158,150
46155,150
46154,150
46157,150
46156,100
46151,150
46150,150
46153,150
46152,150
64340,150
64341,150
64342,150
64343,100
64344,150
64345,150
64346,60
64347,150
64348,7
64349,30
76302,60
69118,7
69119,60
89369,100
89368,150
77-06,150
77-07,150
77-05,150
77-03,150
80264,150
77-08,150
78208,7
78209,150
80266,30
78202,30
78206,100
80263,60
10277,150
10276,150
10275,30
10274,150
10273,150
10272,150
10271,150
10270,150
10279,150
10278,150
63370,150
63371,100
63372,100
63373,150
63374,100
63375,100
63376,150
63377,150
63378,60
63379,150
21549,150
21548,150
81-02,150
21541,150
21540,30
21543,150
21542,60
21545,150
21544,150
21547,150
21546,150
24322,7
24323,100
24320,150
24321,100
24326,150
24327,150
24324,150
24325,150
24328,150
24329,100
81-09,150
62395,60
62397,60
62396,30
62391,30
62390,30
62393,30
62392,150
62399,150
62398,60
79159,150
79158,150
79153,150
79152,150
79150,150
79157,30
79156,150
79154,150
54116,30
54117,150
54114,30
54115,60
54112,150
54113,60
54110,150
54111,60
24490,150
24491,150
24492,150
24493,150
24494,100
24495,150
54118,100
54119,150
62023,150
62022,150
62021,150
62020,150
62027,150
62026,150
62025,150
62024,150
62029,30
62028,30
51564,150
51565,150
51566,100
51567,30
51560,150
51562,100
51563,150
51568,100
51569,60
27679,30
27678,60
27674,30
27677,60
27676,150
27671,60
27670,60
27673,150
27672,150
66139,150
66138,60
73142,100
73143,150
73140,150
73141,30
73146,150
73147,150
73144,150
66130,150
73149,150
95298,100
33256,7
32170,150
32171,150
32172,150
32173,150
32174,150
32175,150
32176,150
32177,150
32178,150
41071,150
41070,150
41077,150
29227,150
41075,150
26238,100
26239,150
26232,30
26233,100
26231,150
26236,150
26234,30
26235,7
14019,30
14016,150
14015,30
14014,30
14013,100
14012,150
14011,150
57399,150
57398,150
57395,150
57394,150
57397,150
57396,30
57391,150
57390,150
57393,150
57392,150
09289,100
09284,150
09285,150
09286,150
09287,150
09280,100
09281,150
09282,150
09283,150
32026,150
32027,150
08481,150
08480,7
08483,60
08482,150
08485,150
08484,150
08487,150
08486,150
08489,150
08488,60
18224,150
18225,150
18226,100
18227,150
18220,150
18221,150
18222,150
18223,60
71458,150
32029,150
18228,150
18229,60
76109,100
76108,60
76105,60
76104,100
76107,100
76106,30
76101,100
76100,100
76103,30
39474,150
39475,150
39476,150
39477,150
39470,100
39471,150
39472,150
39473,150
39478,60
39479,100
88011,150
90-08,150
90-05,150
90-07,150
90-06,150
34103,150
34102,60
34101,150
34100,150
34107,150
34106,60
34105,60
34104,150
72372,100
72373,150
34109,150
34108,30
72376,150
72377,150
72374,100
72375,30
30234,100
15175,150
30236,150
17249,100
30231,150
30230,150
31085,150
31084,150
31087,30
31086,150
31081,150
31080,150
31083,150
17246,60
86038,150
30232,60
31089,60
17245,30
16-09,150
16-08,150
52474,150
52473,150
52472,150
17240,150
02146,150
02147,150
02144,150
02145,30
02142,150
02143,150
02140,30
02141,150
02148,150
02149,150
64-02,150
64-03,150
64-08,150
64-09,150
42252,60
42253,100
42251,30
42256,150
42257,150
42254,150
42255,150
42259,30
12-09,150
12-08,150
12-03,150
12-02,150
12-01,150
12-07,150
12-06,150
12-05,150
12-04,150
10071,150
10070,150
10073,150
10072,150
10075,150
10074,150
10077,150
10076,150
10079,150
10078,150
70196,150
70197,150
70190,150
70192,150
16106,150
48-08,150
48-04,150
48-05,150
48-06,150
48-07,150
48-01,150
48-02,150
48-03,150
45154,150
45155,30
45156,30
45157,30
45150,150
45151,150
45152,150
45153,30
45158,150
45159,150
70448,150
70449,150
70442,150
70443,150
70440,150
70441,150
70446,60
67277,60
70444,150
70445,30
67276,60
67279,7
67278,150
89059,60
95282,60
89058,150
87145,150
87144,150
87147,150
87146,150
87141,150
87140,30
87143,150
87142,100
87149,150
87148,150
89437,150
89436,150
89434,150
89433,60
89432,150
47232,150
89430,150
89439,100
89438,100
36233,150
36232,150
58086,30
58087,100
82014,100
58088,150
82016,150
82017,60
82010,150
82011,60
82012,30
58089,150
82018,100
82019,30
47237,7
52328,150
15-11,150
15-10,150
15-13,150
15-12,150
15-15,150
15-14,150
46190,150
47236,150
46196,150
49138,30
49139,60
49136,60
49137,150
49134,150
49135,30
46340,100
49133,150
49130,30
49131,100
81099,30
81098,150
81095,150
81094,150
81097,30
81096,150
81091,150
81090,30
81093,60
81092,30
57159,150
57158,150
57156,60
57155,60
57154,60
57153,100
57152,100
57151,150
57150,60
97416,150
97417,150
97414,150
97415,150
97412,30
97413,150
97410,150
97411,150
97418,30
97419,150
17009,150
35-05,150
35-06,150
35-07,150
64061,60
35-01,150
35-02,150
64062,150
17003,60
17002,100
35-08,150
35-09,150
17007,150
17006,100
62720,30
62721,30
62722,150
62723,150
62724,30
62725,150
62726,150
62727,30
62728,100
62729,150
42115,150
42114,150
42117,150
42116,150
80328,150
42110,60
42113,30
42112,150
80324,150
80325,150
80326,100
80327,150
42119,60
42118,150
80322,60
63235,150
63234,150
63237,150
63236,150
63231,150
63230,150
63233,150
63232,150
95127,60
63239,100
63238,150
78439,100
78431,60
78437,60
59447,30
59446,150
59445,150
59444,30
59443,100
59442,100
59441,60
59440,30
34344,30
34341,60
34340,7
34343,150
34342,150
91359,150
49211,150
23162,150
24519,150
24518,150
24515,150
24514,100
24517,150
24516,150
24511,150
24510,150
24513,150
24512,30
23158,150
23159,150
72176,150
72177,30
72170,100
72171,100
72172,150
72173,60
23150,30
23151,150
23152,150
23154,150
23155,150
23156,150
23157,150
77524,150
77525,30
22209,150
22208,150
77520,150
77521,60
77522,150
77523,150
22203,100
22202,150
22201,150
22200,30
22207,150
22206,60
22205,30
22204,150
28177,30
28176,150
28175,30
28173,30
28172,100
28171,30
28170,30
28179,150
28178,30
2B-08,150
2B-09,150
55148,150
55149,150
55146,150
2B-05,150
2B-06,150
2B-07,150
55142,150
55143,150
55140,150
55141,150
70025,150
24040,150
61400,150
61401,150
61402,150
61403,150
61404,60
61405,150
61406,150
61407,150
61408,150
61409,150
27358,30
27359,150
27353,30
27350,150
27351,7
27356,150
27354,60
27355,150
25261,150
25262,150
25263,150
25264,150
25265,60
25266,150
25267,60
25268,150
25269,150
32035,150
32034,150
32037,100
32036,150
32031,150
32030,150
32033,150
32032,150
02577,150
02576,150
02575,150
02574,150
32039,150
32038,30
02571,7
02570,150
89298,150
57456,150
57457,60
57454,100
57455,60
57452,30
57453,150
57451,150
57459,100
33128,100
33129,150
84146,30
84147,150
84140,100
84141,30
84142,150
84143,30
33120,60
33121,100
33122,30
33123,60
33124,30
33125,60
33126,60
33127,60
26005,60
26004,30
26007,30
26006,30
26001,150
26003,150
26002,30
64308,150
26009,30
26008,7
64309,150
64304,30
64305,100
64306,60
64307,150
01008,30
01009,30
01006,30
01007,30
01004,30
01005,150
01002,150
01001,60
64302,30
64303,150
88531,60
14608,150
14609,30
14606,150
14607,100
14604,150
14605,150
14602,150
14603,100
14600,150
14601,30
76602,100
76603,60
76600,7
76606,150
76607,100
76604,100
76605,150
76608,30
76609,60
18057,150
18056,150
18055,150
18054,150
18053,150
18052,150
18051,150
18050,60
18059,150
18058,150
79213,30
80538,150
89189,100
89188,60
89187,150
89186,100
46220,150
89183,150
89182,150
89181,150
89180,150
80537,150
80536,30
48100,150
47189,150
47188,100
27483,7
47185,60
47184,150
47187,150
47186,150
47181,150
47180,60
47183,150
47182,150
15267,100
15266,100
15265,150
27481,30
15263,150
15262,100
15261,150
15260,150
27486,60
15269,150
15268,150
39207,150
39206,100
39205,100
39204,150
39203,150
39202,150
39201,150
39200,150
48107,150
39209,150
39208,150
31430,60
31431,150
31432,150
31433,7
31434,150
31435,150
31436,150
31437,30
31438,60
31439,100
62681,30
2A104,150
62680,60
21008,150
21009,150
21001,60
21002,150
21003,30
21004,150
21005,30
21006,150
21007,150
88475,150
86209,100
86208,60
69389,150
69388,150
69387,150
69386,150
69385,150
69384,150
69383,150
69382,150
69381,150
81250,150
88476,60
78245,7
91393,150
78246,30
78242,30
62522,150
62523,60
62520,7
62521,60
62526,150
62527,30
62524,60
62525,30
62528,60
62529,30
91390,150
80128,30
80129,30
80126,100
80127,100
80124,60
80125,100
80122,60
80123,150
80120,100
80121,100
62298,100
62299,150
62290,7
62291,7
62292,30
62293,150
62294,150
62295,150
62296,150
47193,150
88473,150
54431,30
54430,30
54433,30
54432,150
54435,150
54434,150
54437,150
54436,150
54439,60
54438,150
80202,100
59601,150
59600,150
59603,30
59602,60
41118,30
41119,150
59607,150
59606,7
41114,60
41115,150
41116,7
41110,150
41112,150
41113,150
59-19,150
17213,150
54389,60
54388,150
54387,30
54386,150
54385,150
54383,60
54382,60
54381,150
54380,150
39210,60
03184,7
78302,150
44096,150
44097,60
44094,7
44095,150
44092,150
44093,150
44090,60
44091,100
39214,150
95002,60
44098,150
44099,150
39216,150
39217,60
78305,60
48105,150
23-11,150
48106,150
28371,60
28370,150
28373,150
28372,30
28375,100
28374,150
28377,60
28376,150
28379,30
28378,30
11179,150
11178,150
2B346,150
2B347,150
2B344,150
2B342,150
2B343,150
2B340,150
2B341,150
71080,150
63338,150
57002,150
63339,150
71086,150
63331,150
27-15,150
27-16,150
27-17,150
27-10,150
27-11,150
27-12,150
27-13,150
51267,150
51266,150
51265,150
51264,150
27-18,150
27-19,150
51261,60
51260,150
61178,150
61179,150
61170,30
61171,150
61172,150
61173,30
61174,150
61175,60
61176,150
61177,150
25062,150
25063,60
25060,150
25061,150
25066,150
25067,150
25065,150
56121,7
56120,60
56123,60
56122,30
56125,30
56124,60
56127,150
56126,60
56129,150
56128,150
57290,150
57291,60
57292,150
57293,150
57294,150
57295,150
57296,60
57297,150
57298,150
57299,150
16253,150
16252,150
16251,150
16250,150
16257,150
16256,150
16255,150
16254,150
16259,150
16258,150
64537,150
64536,150
60096,100
64534,150
64533,150
64532,150
64531,150
64530,150
60098,100
64450,150
64451,150
64452,150
64453,150
64454,150
64455,150
64456,150
64457,150
64458,150
64459,150
64538,150
49309,150
49308,60
24089,150
24088,100
24083,150
24082,30
24081,150
24080,150
49305,60
24086,150
24085,100
24084,150
68179,100
68178,150
68173,150
68172,30
68171,150
68170,60
68177,150
68176,150
68175,150
68174,60
58219,150
58218,150
62887,30
62886,150
62881,150
62880,150
62883,30
62882,30
58211,150
58210,150
58213,30
58212,150
58215,150
58214,150
58217,150
58216,150
21318,150
49249,150
78668,60
65039,150
49244,150
91064,30
91067,7
91069,150
14689,100
49246,30
27578,150
27579,60
27572,60
27573,150
27570,30
27571,150
27576,60
27577,150
27574,60
21311,150
08052,150
08053,100
67109,30
67108,7
08056,150
08057,150
08055,150
67103,60
67102,60
08058,60
08059,150
67107,30
67106,60
67105,100
67104,30
23059,150
23058,150
94074,30
23055,150
23054,150
23057,150
23056,150
23051,150
23050,150
23053,150
23052,30
61-01,150
61-05,150
61-04,150
61-07,150
61-06,150
61-09,150
61-08,150
29109,150
29108,60
31230,30
31231,30
31236,150
31237,150
31234,150
31235,150
29101,60
29100,30
29103,30
29102,150
