id,impsp
05184,51
76292,150
02735,292
2B074,584
2B075,45
66-16,150
02734,1046
2B077,579
44018,2050
44019,2785
44016,2134
44017,332
44014,3216
44015,1643
44012,456
44013,2658
44010,398
44011,551
2B072,470
2B073,3
41194,3917
41195,78
41196,29
41197,211
41190,7133
41191,49
41192,487
41193,29
41198,581
41199,108
70327,109
70326,455
70325,455
70324,10305
70323,53
70322,64
70321,1860
70320,98
70329,57
70328,1860
71056,2109
71057,579
71054,194
71055,197
71052,1102
71050,197
71051,2211
71058,228
71059,300
14369,153
14368,62
14361,23
14360,1908
14362,62
14365,396
14364,365
14367,249
14366,6173
87066,180
87067,210
87064,41
87065,1551
87062,498
87063,1551
87060,180
87061,55
89153,301
87068,210
87069,27
50535,85
40247,1034
40246,13
40245,97
40244,1337
40243,100
40242,30
40240,391
84-13,150
84-12,150
84-10,150
84-17,150
84-16,150
40249,163
40248,1028
82111,29
82110,116
82113,76
82112,2483
82115,184
82114,1145
82117,34
82116,88
82119,55
82118,1974
88408,189
19209,8
19208,7
19201,688
19200,58
19203,70
19202,780
19205,42
19204,688
19207,209
19206,22
49079,615
49078,1613
91312,4986
49073,255
49072,150
49071,135
49070,573
49077,1561
49076,1557
49075,150
49074,150
43127,226
43126,286
43125,811
43124,157
43123,168
43122,100
43121,93
43120,93
64195,111
43129,201
43128,19
57218,1558
57219,652
57210,160
57211,3380
57212,1558
57213,1367
57214,1609
57215,1367
57216,61
57217,450
64194,1029
60407,502
60406,464
17128,12422
17129,279
60403,322
60402,735
60401,856
60400,1310
17122,965
17120,2668
17121,189
17126,219
17127,518
17124,150
17125,1898
62809,276
62808,162
62805,549
62804,454
62807,5676
62806,109
62801,434
62800,117
62803,478
62802,454
64238,454
64239,1029
64234,111
64235,358
64236,77
64237,2594
64230,473
64231,389
64232,229
64233,85
85011,116
49381,549
11330,769
80401,95
80400,592
80403,291
80402,227
80405,1140
80404,277
80407,291
80406,79
45006,7591
48031,11
45004,8254
48033,78
48034,78
50349,293
48036,63
48037,6
48038,11
48039,44
50348,135
45008,108
45009,557
63176,152
63177,834
29279,554
29278,50
63172,275
63173,702
63170,218
63171,52
29273,1906
29272,1617
29271,356
29270,5215
29277,138
29276,1906
29275,113
29274,300
58291,315
58290,12
58293,580
58292,60
58295,102
58294,83
58297,315
58296,83
58299,13
58298,852
59520,146
59521,1088
59522,4696
59523,502
59524,767
59525,234
34268,1088
34269,92
34266,1385
34267,1314
34264,126
34265,2898
34262,1463
34263,2898
34260,17
34261,1314
29181,5215
29180,5215
29183,70
29182,197
29185,533
29184,566
29187,356
29186,135
29189,3310
29188,316
69297,4778
68166,3434
68167,544
68161,1285
69296,4778
50361,312
50360,1708
50363,150
50362,167
50365,775
50364,162
50369,678
50368,285
24258,1651
24259,162
24256,1465
24257,48
24254,292
24255,71
24252,3189
24253,81
24251,903
72031,886
72033,375
72032,163
72035,130
72034,935
72037,529
72036,935
72039,555
72038,3539
79048,1188
77201,1460
77200,32
77203,386
77202,396
77205,767
72019,178
77207,32
77206,5560
77209,19370
77208,156
72018,231
79045,138
64199,85
79044,190
79047,255
72013,322
72012,487
64198,5655
79043,190
79042,274
91600,1599
91602,1096
50585,333
50584,85
50587,165
50586,52
50581,354
50580,2136
50583,195
50582,178
50589,463
50588,1708
77229,1647
77228,561
22364,10766
22365,384
22366,301
22367,774
22360,1309
22361,833
22362,779
22363,376
22368,883
22369,417
77221,18144
70124,1479
77220,488
27257,89
27256,1036
27255,89
27254,2249
27253,169
27252,314
27251,350
27250,365
51186,68
51187,650
51184,2732
51185,71
51182,226
51183,698
27259,1036
27258,1306
22092,86
22093,5014
22090,596
22091,1128
22096,1655
22097,356
22094,157
22095,1128
22098,5014
22099,1030
02238,186
02239,280
32374,44
32375,266
32372,90
32373,105
32370,36
32371,36
02230,292
02231,188
02232,1046
02233,313
02234,152
02235,152
02236,96
02237,188
69298,4446
57553,1558
57552,1558
57551,160
57550,350
57557,1609
57556,882
57555,124
57554,1558
57559,124
57558,160
68292,271
68293,1416
62894,513
26126,8
26127,177
26124,2989
26125,2031
26122,27
26123,2
26121,970
68296,120
26128,2031
26129,121
68294,943
68295,695
68298,943
68299,1416
30076,928
30075,701
70521,164
70520,77
70523,31
38269,449
70525,57
62898,2247
70527,164
70526,53
70529,1479
70528,1479
62899,109
76288,549
76289,5998
76286,168
14169,571
14168,111
76287,978
14163,1568
14162,121
14161,1737
14160,251
14167,2674
14166,774
14165,111
14164,1624
76285,3363
76282,6365
38267,2492
30079,50
76281,2757
38051,4025
38050,1949
38053,18155
38052,60
38055,1949
38054,1226
38057,10476
38056,257
38059,10476
38058,1398
40001,1034
40003,2719
40002,125
40005,121
40004,1294
40007,709
40006,228
40009,228
40008,11
89068,211
89069,14
89060,476
89061,90
89062,90
89063,52
89064,28
89065,68
89066,68
89067,82
08399,32
08398,96
08395,82
08394,19
08397,1153
08396,40
08391,7015
08390,213
08393,78
08392,213
88338,653
88333,653
88332,864
88331,1065
88330,76
88337,2478
88336,245
88335,857
88334,857
48045,13
55399,54
27546,1944
39096,101
39097,1403
39094,494
39095,565
39092,102
48047,36
39090,399
39091,184
55397,143
48046,24
55396,115
27543,97
55395,15
27542,84
55394,52
48043,13
48042,1473
55391,205
51431,1764
69268,3426
69269,2099
69260,3426
69261,344
81112,1111
69263,236
69264,35799
69265,603
69266,397032
69267,171
67117,6418
31026,339
17452,615
17453,1142
17450,179
17451,219
17457,1206
17454,279
17455,1142
74-03,150
17458,723
17459,1898
74-07,150
74-06,150
74-05,150
42090,256
42091,412
42092,483
42093,1320
42094,2037
42095,8912
42096,1100
42097,774
42098,147
42099,617
80241,103
80240,2216
80247,27
80246,1140
80245,79
80244,487
85037,673
85036,310
85035,1091
85034,208
85033,3620
85147,1278
85146,4724
85145,1377
85144,3644
85143,3620
85031,227
85141,1278
85140,1278
85030,1662
85149,175
85148,3620
41019,72
41018,30007
41011,72
41010,7133
41013,231
41012,211
41015,72
41014,211
41017,31
41016,626
10109,123
10108,141
10105,301
10104,1564
10107,141
10106,1277
10101,33
10100,274
10103,242
10102,242
54268,23
54269,2188
54260,5652
54261,855
54262,78
54263,1093
54264,221
54265,3366
54266,221
59098,951
59099,181
59090,4119
59091,5547
59092,1043
59093,1676
59094,955
59096,1919
59097,9577
44193,220
44192,755
44191,332
44190,8341
44197,220
44196,856
44195,2785
44194,1482
44199,3617
44198,1482
61-12,150
61-13,150
61-10,150
77466,156
61-11,150
61-16,150
42211,7710
61-17,150
61-14,150
61-15,150
28032,194
28033,534
28030,106
28031,105
28036,1359
28037,106
28034,4643
28035,2339
28038,76
28039,1602
33461,1188
33460,1188
51348,650
51349,38
19-08,150
19-09,150
51340,2732
19-07,150
51342,1764
51343,226
19-02,150
51345,68
51346,601
19-01,150
25309,6240
25308,267
25307,267
25306,150
25305,240
25304,910
25303,213
25302,103
25301,162
25300,103
29112,292
29113,197
29110,830
65282,150
65283,49
65280,4640
29111,533
65286,4640
65287,42
65284,1068
65285,185
29116,3061
65288,87
65289,87
31202,3732
29114,113
29115,260
16198,67
16199,1849
16194,200
16195,89
16196,329
16197,92
16190,92
16191,329
16192,290
16193,12751
57029,463
57028,414
57022,1261
57021,1470
57020,463
57027,1149
57026,503
57025,1367
57024,414
65426,298
65427,42
65424,23
65425,1049
65422,532
65423,87
65420,402
65421,4640
65428,402
65429,221
70406,31
70407,455
21378,17
21379,19
21372,245
49223,1321
21370,2124
21371,1758
49226,260
21377,53
21374,142
49225,150
94053,1134
94052,34297
94056,1965
94055,4687
94054,21551
94059,6600
94058,27133
70408,109
70409,31
60616,535
60617,5084
60614,856
60615,635
60612,5057
60613,856
60610,5084
60611,810
60618,3990
60619,1068
53250,55
53251,463
53252,104
53253,369
53254,130
53255,55
53256,68
53257,37
53258,369
53259,48
27437,723
27436,1173
27435,134
27434,134
27433,1122
27432,18
27431,68
27430,723
62614,1008
62615,263
62616,188
62617,2429
48179,24
48178,1
27439,1944
27438,622
67065,147
67066,166
67067,3550
67060,1753
67061,846
67062,1393
67063,1393
67068,1544
67069,1260
08159,97
08158,396
08156,104
08155,104
08154,104
08153,365
08152,396
08151,96
08150,1153
37240,915
24001,322
37245,624
37244,169
67392,949
67391,700
67396,690
24005,139
67394,1858
67395,700
67398,915
24004,167
78506,342
29028,746
29029,1281
78503,1567
78502,2821
78501,4066
29022,419
29023,481
29020,830
29021,451
29026,1142
29027,268
29024,1281
29025,1142
21158,59
21159,4
80079,390
21152,194
21153,194
50288,4018
50289,285
50282,85
50283,287
50280,310
50281,312
50287,354
50284,463
50285,678
50130,725
50131,54
50132,737
50133,167
50134,207
50135,381
50136,52
50137,725
50138,1708
50139,150
24429,228
24428,450
24421,216
24420,423
24423,317
24422,162
24425,450
24424,292
24427,162
24426,162
22117,744
22116,855
22115,86
22114,417
22113,16191
22112,833
22111,205
22110,16191
67181,952
22119,236
22118,10766
77410,1327
77411,409
77412,1034
67180,13476
77414,3246
77415,209
77416,1460
77417,561
77418,842
77419,963
67186,1173
67185,846
67184,142
73249,2191
68281,715
81304,100
73241,912
73240,4289
73243,2422
73242,5
73245,317
73244,3
73247,527
73246,1055
81306,54
81301,454
81300,160
51663,1764
51662,664
55562,316
51660,827
55565,54
55566,15
55567,122
55568,4409
55569,14
81302,100
56033,97
42285,451
56031,1147
56030,1380
56037,235
56036,1086
56035,945
42284,109
56039,1856
56038,899
42287,279
25466,1390
25467,234
25464,31
25465,724
25462,6240
25463,874
25460,269
25461,150
42281,573
25468,362
25469,923
74143,324
74142,1467
74141,7129
74140,550
02379,677
02378,1540
74145,41051
74144,864
02375,54
02374,355
02377,404
02376,677
02371,26373
02370,355
02373,404
02372,161
71527,28
41259,7133
41258,284
41253,49
41252,1487
41251,287
41250,487
41257,1359
41256,209
41255,487
41254,211
36192,136
36193,273
36190,958
36191,82
36196,45
36197,32
36194,273
36195,958
36198,273
36199,96
68244,847
61228,63
33014,376
33015,10394
33016,6583
33017,662
33010,2447
33011,749
33012,2447
33013,8297
71247,302
71246,75
71245,1033
71244,749
33018,6583
33019,501
71241,884
71240,579
76337,153
61222,4222
61223,345
76338,150
68202,1416
01138,474
01139,245
01133,474
01130,1167
01136,757
01134,892
01135,3061
08456,344
08457,880
08454,82
08455,213
08452,1153
08453,213
08450,880
08451,165
83071,766
83070,1935
83073,3143
83072,1459
83075,3143
83074,10
08458,96
08459,365
18290,42
14738,1247
14739,165
14732,5637
14733,5637
14730,2357
14731,2090
14737,1908
14734,365
14735,469
76738,503
76739,359
76736,1595
76737,588
76734,1375
76735,78
76732,1595
76733,602
76730,604
76731,535
80789,275
18123,85
18122,169
18121,174
18120,96
18127,54
18126,169
18125,437
18124,217
18129,169
18128,217
38240,1331
38241,10
38242,89
38243,18
38244,103
38245,3383
38246,7927
38247,1226
38248,1782
38249,15729
30099,282
30098,543
30095,543
30094,1439
30097,535
30096,153
30091,145
30090,50
30093,282
30092,928
33487,4672
31328,1547
31329,93
33486,1349
31324,1211
31325,339
31326,321
31327,1211
31320,1565
33485,1188
31322,142
31323,1254
89299,3
33484,27
33483,3555
89291,216
89290,28
89297,28
89296,42
89295,656
33482,166
15065,13
15064,53
15067,56
15066,13
15061,137
33481,139
15063,56
33480,709
15069,54
15068,16
11299,166
28278,2339
2B260,584
11078,2670
11292,3095
11293,166
39113,172
11072,31
39111,123
39110,210
39117,184
39116,565
39115,184
39114,241
39119,210
39118,180
11070,546
11071,15
11076,3095
11077,668
11074,115
11075,303
88168,653
88169,1065
88162,76
88163,650
88160,14189
88161,76
88166,133
88167,220
88164,857
88165,209
80781,105
21175,213
21176,194
21177,44
21170,12042
21171,8611
21172,22
21173,12042
21178,493
21179,1132
69099,861
69098,861
69093,283
69092,35799
69091,7756
69090,1396
69097,1457
69096,3141
69095,861
69094,5787
30-20,150
30-22,150
53012,463
53013,258
53010,586
53011,207
53016,68
53017,37
53014,3860
53015,385
53018,55
53019,37
54549,2188
54548,41
54545,26
54544,116
54547,53124
54546,50
54541,78
54540,97
54543,42
54542,200
62458,775
62459,366
62456,1623
62457,1249
62454,2137
62455,478
62452,757
62453,362
57541,321
62451,162
62184,796
62185,298
54099,1518
54098,222
62180,1696
62181,150
62182,188
62183,247
54093,1471
54092,23
54091,5626
54090,838
54097,66
54096,1304
54095,246
54094,119
89478,606
76163,549
28-11,150
28-10,150
28-13,150
28-12,150
28-15,150
28-14,150
59119,207
59118,194
59115,552
59114,877
59117,552
59116,786
59111,1623
59110,955
59113,4799
59112,3221
71-26,150
71-27,150
71-24,150
71-25,150
71-20,150
71-29,150
91579,380
91578,23
95313,2815
95316,46
55487,288
61378,139
61379,195
61376,52
61377,345
61374,345
61375,85
61372,973
61373,50
61370,314
61371,224
80548,81
28209,4643
28208,1602
28205,3042
28204,202
28207,1602
28206,106
28201,4643
28200,243
28203,887
28202,27
26379,4073
26378,2
26377,676
26376,6
26375,8
26374,150
26373,150
26372,8
26371,27
26370,177
51069,650
51068,81
51065,2732
51064,358
51066,2732
51061,609
51060,81
51063,601
51062,187
56239,1017
56238,76
56234,268
56237,4563
56236,403
56231,2277
56230,97
56233,464
56232,1017
74217,3787
74216,7326
57728,463
57720,901
57721,1490
57722,1470
57723,461
57724,1123
57725,174
57726,463
57727,124
89-14,150
89-15,150
89-10,150
89-11,150
89-12,150
89-13,150
89-18,150
89-19,150
60137,1193
60136,508
52008,76
52009,54
60133,1310
60132,218
60131,344
60130,442
52002,66
52003,76
52001,71
52006,327
52007,22
52004,14
52005,43
25119,653
25116,179
25117,362
25114,93
25115,653
25112,1759
25113,44
25110,6240
25111,1759
80462,204
80540,2428
57188,321
57189,461
57184,1470
57186,1367
57187,923
57180,4073
57181,273
57182,124
57183,35
80541,748
97203,381
97202,424
97201,148
97207,4316
97206,853
97205,791
97204,308
97209,150
97208,417
63446,678
63447,43
63444,3630
63445,508
63442,23
63443,812
63440,26
63441,702
63448,23
63449,15
37009,915
37008,3861
37007,184
37006,2021
37005,653
37004,1159
37003,4066
37002,151
37001,412
09121,3573
09120,29
09123,54
09122,3573
09125,428
09124,121
09127,33
09126,428
09129,32
09128,619
08291,365
08293,32
08294,728
08295,82
08296,26
08297,880
08298,880
2A018,341
03178,60
03179,429
03170,107
03171,95
03172,27
03173,68
03174,4056
03175,125
03176,770
03177,12
30259,829
30258,926
30257,2529
30256,9061
30255,2302
30254,983
30253,502
30252,1439
30251,9061
30250,887
31128,1810
31129,131
31126,177
31127,131
31124,305
31125,131
31122,216
31123,131
31120,885
31121,135
76645,676
78-19,150
78-14,150
78-15,150
67217,3181
67216,3612
67215,1895
67214,952
67213,1858
67212,490
67210,1753
67218,21047
66166,4
66167,59
66164,1456
66165,165
66162,165
66160,1355
66161,954
66168,1522
66169,52
07219,513
07218,191
07211,143
07210,276
07213,132
07212,69
07215,379
07214,146
07217,3954
07216,191
12211,1
12210,54
12219,52
12218,59
50075,484
35336,669
50077,254
50076,775
35333,675
35332,96
35331,2116
35330,5487
50079,678
50078,383
35339,211
35338,1835
55245,75
55244,239
55247,44
55246,12
55241,15
55243,75
55242,54
55248,44
07-09,150
07-08,150
07-05,150
07-04,150
07-07,150
07-06,150
07-01,150
07-03,150
07-02,150
39308,691
39309,430
39304,241
05109,980
03098,828
05103,279
05102,32
05101,5
05100,17308
05107,980
05106,372
05104,154
38420,1200
38421,44440
38422,1721
38423,781
38424,18
38425,5263
38426,1615
38427,1398
38428,449
38429,89
70011,51
70010,53
70013,53
70012,185
70015,234
70014,1860
70017,53
70016,27
70019,10305
70018,1479
33199,3909
33198,1956
33191,833
33190,24
33193,189
33192,12319
33195,69
33194,905
33197,1061
33196,905
63269,834
36017,638
36016,32
36015,23
36014,39
36013,142
36012,39
36011,193
36010,33
36019,176
36018,385
78460,3866
63260,23
63261,3630
78464,480
78465,614
78466,1411
02658,181
02659,26373
02652,404
02653,1337
02650,202
02651,1418
02656,152
02657,404
02654,677
02655,313
33227,3343
33226,910
33225,1061
33224,166
33223,40
33222,10394
33221,2119
33220,2447
33229,317
33228,1349
76509,4139
76508,1375
76501,1375
76500,676
76503,3544
76502,503
76505,627
76504,807
76507,2471
76506,602
01305,928
01304,868
01307,986
01306,757
01301,622
01300,65
01303,179
01302,474
01309,1498
01308,241
03233,364
03232,489
03231,34
03230,4056
03237,125
03236,489
03235,429
03234,95
03239,60
03238,18
14505,697
14504,163
14506,153
14501,61
14500,1737
14503,150
14502,61
14509,1092
14508,23
38165,2066
38167,1348
38166,1615
38161,2492
38160,2685
38163,178
38162,7927
38169,10500
43211,1208
43210,55
43213,246
43212,194
43215,15
43214,19
43217,14
43216,100
43219,57
43218,276
66-13,150
89158,26
89159,1057
11368,605
11369,1321
11366,1714
11367,33
11364,2670
11365,26
11362,115
11363,77
11360,1714
11361,3095
19179,196
19178,780
19173,42
19172,56
19171,9
19170,204
19177,52
19176,333
19175,58
19174,38
60331,535
60330,551
60333,810
2A209,1631
60335,156
60334,1003
60337,1193
60336,250
60339,1069
2A203,1
2A200,0
66-14,150
2A204,0
19281,56
19280,204
19283,688
19282,1965
19285,87
19284,8
19287,124
19286,696
19289,115
19288,696
81288,305
81289,595
60489,593
60488,5084
60487,856
60486,635
60485,250
60484,101
60483,410
60482,347
60481,54
60480,1069
46061,270
04081,118
46063,104
46062,356
46065,355
46064,138
46067,181
46066,65
46069,104
46068,29
80771,1181
80770,1571
80777,185
01268,2549
80775,880
80774,2101
52244,59
52245,76
52246,935
52247,49
52240,236
52242,236
52243,49
04085,6
52248,32
52249,48
04084,20
53197,48
53196,92
53195,176
53194,142
53193,312
53192,48
53191,55
53190,53
04086,192
53199,229
53198,258
80481,275
80480,425
80482,79
80485,390
80484,206
80487,277
04088,994
80489,1379
80488,151
95574,1513
12107,110
12106,195
12105,54
12104,93
12103,45
12102,1235
12101,1153
12100,1153
12109,17
12108,117
01264,622
86300,1241
01265,986
83149,435
90068,2136
90069,430
83148,1826
90062,514
90063,1742
90060,514
90061,173
90066,152
90067,514
90064,1742
90065,581
21707,53
21706,245
21705,5
21704,245
21703,19
21702,427
21701,1758
21700,245
21709,322
21708,378
83140,5040
83143,330
83147,170
83146,786
45088,182
45089,2887
45086,182
45087,112
45084,316
45085,210
45082,1908
45083,289
45080,182
45081,2023
54358,1169
54359,941
54354,221
54355,508
54356,42
54357,6846
54350,5652
54351,154
54352,1534
54353,1471
62229,1778
62228,500
79029,43
62221,276
62220,1168
62223,298
62222,1168
62225,5676
62224,775
62227,285
62226,593
07059,1692
07058,609
07053,132
07052,98
07051,1341
07050,244
07056,1341
07055,2048
07054,37
68072,1446
68073,544
68070,1728
64373,2594
68071,519
68076,2037
68077,1973
68074,830
68075,830
27701,5800
27700,1250
51450,795
51451,390
51452,19
51453,352
51454,184301
51455,2732
51456,19
51457,308
59494,921
59308,5547
59309,616
59495,279
59304,954
59305,1623
59306,320
59307,610
59300,215
59301,877
59302,443
59303,632
35131,1752
35130,583
35133,253
35132,2431
35135,1402
35134,583
35137,2210
35136,2184
35139,1260
35138,2210
59491,2227
2B045,2
2B047,3
2B046,32
55482,15
2B043,15
2B042,2235
59493,234
2B049,902
55489,3193
55488,4409
91441,516
50509,189
50508,70
50505,4018
50504,207
50507,296
50506,3247
50500,282
50503,180
50502,8208
06010,227
06011,1586
06012,4641
06013,119
06014,1904
06015,1904
06016,28
06017,6830
06018,18205
06019,760
25635,52
25634,6240
25633,30
25632,1920
25631,1284
